bin_index,bin_lower,bin_upper,bin_center,sample_count,accuracy,mean_confidence,calibration_gap,model_name,crop,subset_name,is_calibrated
6,0.5,0.6000000000000001,0.55,17,0.1764705926179886,0.5445386171340942,0.36806802451610565,Grape,Grape,track_c_realworld,False
7,0.6000000000000001,0.7000000000000001,0.6500000000000001,9,0.2222222238779068,0.6683144569396973,0.44609223306179047,Grape,Grape,track_c_realworld,False
8,0.7000000000000001,0.8,0.75,17,0.0,0.7453926801681519,0.7453926801681519,Grape,Grape,track_c_realworld,False
9,0.8,0.9,0.8500000000000001,16,0.0,0.8625383377075195,0.8625383377075195,Grape,Grape,track_c_realworld,False
10,0.9,1.0,0.95,31,0.06451612710952759,0.9619325399398804,0.8974164128303528,Grape,Grape,track_c_realworld,False
1,0.0,0.1,0.05,0,0.0,0.0,0.0,Grape,Grape,track_c_realworld,True
2,0.1,0.2,0.15000000000000002,0,0.0,0.0,0.0,Grape,Grape,track_c_realworld,True
3,0.2,0.30000000000000004,0.25,1,0.0,0.2520884573459625,0.2520884573459625,Grape,Grape,track_c_realworld,True
4,0.30000000000000004,0.4,0.35000000000000003,2,0.0,0.34804534912109375,0.34804534912109375,Grape,Grape,track_c_realworld,True
5,0.4,0.5,0.45,13,0.1538461595773697,0.4594631791114807,0.305617019534111,Grape,Grape,track_c_realworld,True
6,0.5,0.6000000000000001,0.55,13,0.1538461595773697,0.5355004668235779,0.3816543072462082,Grape,Grape,track_c_realworld,True
7,0.6000000000000001,0.7000000000000001,0.6500000000000001,17,0.05882352963089943,0.6622600555419922,0.6034365259110928,Grape,Grape,track_c_realworld,True
8,0.7000000000000001,0.8,0.75,12,0.0,0.7477344870567322,0.7477344870567322,Grape,Grape,track_c_realworld,True
9,0.8,0.9,0.8500000000000001,18,0.0,0.8555969595909119,0.8555969595909119,Grape,Grape,track_c_realworld,True
10,0.9,1.0,0.95,24,0.0833333358168602,0.9585485458374023,0.8752152100205421,Grape,Grape,track_c_realworld,True
1,0.0,0.1,0.05,0,0.0,0.0,0.0,Grape,Grape,track_d_cross_crop,False
2,0.1,0.2,0.15000000000000002,0,0.0,0.0,0.0,Grape,Grape,track_d_cross_crop,False
3,0.2,0.30000000000000004,0.25,0,0.0,0.0,0.0,Grape,Grape,track_d_cross_crop,False
4,0.30000000000000004,0.4,0.35000000000000003,1,0.0,0.39737677574157715,0.39737677574157715,Grape,Grape,track_d_cross_crop,False
5,0.4,0.5,0.45,7,0.0,0.45737403631210327,0.45737403631210327,Grape,Grape,track_d_cross_crop,False
6,0.5,0.6000000000000001,0.55,15,0.0,0.5418867468833923,0.5418867468833923,Grape,Grape,track_d_cross_crop,False
7,0.6000000000000001,0.7000000000000001,0.6500000000000001,9,0.0,0.6542437076568604,0.6542437076568604,Grape,Grape,track_d_cross_crop,False
8,0.7000000000000001,0.8,0.75,16,0.0,0.7477748990058899,0.7477748990058899,Grape,Grape,track_d_cross_crop,False
9,0.8,0.9,0.8500000000000001,10,0.0,0.8710854649543762,0.8710854649543762,Grape,Grape,track_d_cross_crop,False
10,0.9,1.0,0.95,17,0.0,0.9553635716438293,0.9553635716438293,Grape,Grape,track_d_cross_crop,False
1,0.0,0.1,0.05,0,0.0,0.0,0.0,Grape,Grape,track_d_cross_crop,True
2,0.1,0.2,0.15000000000000002,0,0.0,0.0,0.0,Grape,Grape,track_d_cross_crop,True
3,0.2,0.30000000000000004,0.25,0,0.0,0.0,0.0,Grape,Grape,track_d_cross_crop,True
4,0.30000000000000004,0.4,0.35000000000000003,1,0.0,0.38624078035354614,0.38624078035354614,Grape,Grape,track_d_cross_crop,True
5,0.4,0.5,0.45,10,0.0,0.44776520133018494,0.44776520133018494,Grape,Grape,track_d_cross_crop,True
6,0.5,0.6000000000000001,0.55,15,0.0,0.5364748239517212,0.5364748239517212,Grape,Grape,track_d_cross_crop,True
7,0.6000000000000001,0.7000000000000001,0.6500000000000001,16,0.0,0.6650772094726562,0.6650772094726562,Grape,Grape,track_d_cross_crop,True
8,0.7000000000000001,0.8,0.75,7,0.0,0.7403564453125,0.7403564453125,Grape,Grape,track_d_cross_crop,True
9,0.8,0.9,0.8500000000000001,13,0.0,0.8542537689208984,0.8542537689208984,Grape,Grape,track_d_cross_crop,True
10,0.9,1.0,0.95,13,0.0,0.9457178115844727,0.9457178115844727,Grape,Grape,track_d_cross_crop,True
1,0.0,0.1,0.05,0,0.0,0.0,0.0,Grape,Grape,track_d_unrelated,False
2,0.1,0.2,0.15000000000000002,0,0.0,0.0,0.0,Grape,Grape,track_d_unrelated,False
3,0.2,0.30000000000000004,0.25,0,0.0,0.0,0.0,Grape,Grape,track_d_unrelated,False
4,0.30000000000000004,0.4,0.35000000000000003,0,0.0,0.0,0.0,Grape,Grape,track_d_unrelated,False
5,0.4,0.5,0.45,0,0.0,0.0,0.0,Grape,Grape,track_d_unrelated,False
6,0.5,0.6000000000000001,0.55,4,0.0,0.5374922156333923,0.5374922156333923,Grape,Grape,track_d_unrelated,False
7,0.6000000000000001,0.7000000000000001,0.6500000000000001,0,0.0,0.0,0.0,Grape,Grape,track_d_unrelated,False
8,0.7000000000000001,0.8,0.75,3,0.0,0.7567874789237976,0.7567874789237976,Grape,Grape,track_d_unrelated,False
9,0.8,0.9,0.8500000000000001,4,0.0,0.8769112825393677,0.8769112825393677,Grape,Grape,track_d_unrelated,False
10,0.9,1.0,0.95,9,0.0,0.9881547093391418,0.9881547093391418,Grape,Grape,track_d_unrelated,False
1,0.0,0.1,0.05,0,0.0,0.0,0.0,Grape,Grape,track_d_unrelated,True
2,0.1,0.2,0.15000000000000002,0,0.0,0.0,0.0,Grape,Grape,track_d_unrelated,True
3,0.2,0.30000000000000004,0.25,0,0.0,0.0,0.0,Grape,Grape,track_d_unrelated,True
4,0.30000000000000004,0.4,0.35000000000000003,0,0.0,0.0,0.0,Grape,Grape,track_d_unrelated,True
5,0.4,0.5,0.45,1,0.0,0.49031171202659607,0.49031171202659607,Grape,Grape,track_d_unrelated,True
6,0.5,0.6000000000000001,0.55,3,0.0,0.5153281092643738,0.5153281092643738,Grape,Grape,track_d_unrelated,True
7,0.6000000000000001,0.7000000000000001,0.6500000000000001,1,0.0,0.6775507926940918,0.6775507926940918,Grape,Grape,track_d_unrelated,True
8,0.7000000000000001,0.8,0.75,2,0.0,0.7347022294998169,0.7347022294998169,Grape,Grape,track_d_unrelated,True
9,0.8,0.9,0.8500000000000001,4,0.0,0.8360370397567749,0.8360370397567749,Grape,Grape,track_d_unrelated,True
10,0.9,1.0,0.95,9,0.0,0.9791785478591919,0.9791785478591919,Grape,Grape,track_d_unrelated,True
1,0.0,0.1,0.05,0,0.0,0.0,0.0,Chilli,Chilli,validation,False
2,0.1,0.2,0.15000000000000002,0,0.0,0.0,0.0,Chilli,Chilli,validation,False
3,0.2,0.30000000000000004,0.25,0,0.0,0.0,0.0,Chilli,Chilli,validation,False
4,0.30000000000000004,0.4,0.35000000000000003,15,0.4000000059604645,0.37416332960128784,0.025836676359176636,Chilli,Chilli,validation,False
5,0.4,0.5,0.45,47,0.4893617033958435,0.4539036452770233,0.03545805811882019,Chilli,Chilli,validation,False
6,0.5,0.6000000000000001,0.55,50,0.5,0.551452100276947,0.05145210027694702,Chilli,Chilli,validation,False
