threshold,n_total,accepted_count,rejected_count,coverage_rate,rejection_rate,accepted_accuracy,model_name,crop,subset_name,is_calibrated
0.5,2180,2095,85,0.9610091743119266,0.0389908256880734,0.9202863961813843,Tomato,Tomato,internal_test,False
0.55,2180,2042,138,0.936697247706422,0.06330275229357799,0.9280117531831538,Tomato,Tomato,internal_test,False
0.6,2180,1986,194,0.9110091743119266,0.0889908256880734,0.9390735146022156,Tomato,Tomato,internal_test,False
0.65,2180,1927,253,0.8839449541284403,0.11605504587155964,0.9486248053969901,Tomato,Tomato,internal_test,False
0.7,2180,1867,313,0.8564220183486239,0.14357798165137614,0.9598286020353508,Tomato,Tomato,internal_test,False
0.75,2180,1811,369,0.8307339449541284,0.16926605504587156,0.9641082274986196,Tomato,Tomato,internal_test,False
0.8,2180,1733,447,0.794954128440367,0.20504587155963303,0.9717253317945759,Tomato,Tomato,internal_test,False
0.85,2180,1656,524,0.7596330275229358,0.24036697247706423,0.9788647342995169,Tomato,Tomato,internal_test,False
0.9,2180,1526,654,0.7,0.3,0.9855832241153342,Tomato,Tomato,internal_test,False
0.95,2180,1333,847,0.6114678899082568,0.3885321100917431,0.9909977494373593,Tomato,Tomato,internal_test,False
0.5,2180,2106,74,0.9660550458715597,0.03394495412844037,0.9183285849952516,Tomato,Tomato,internal_test,True
0.55,2180,2053,127,0.941743119266055,0.05825688073394496,0.9264490988796883,Tomato,Tomato,internal_test,True
0.6,2180,2004,176,0.9192660550458716,0.08073394495412844,0.937125748502994,Tomato,Tomato,internal_test,True
0.65,2180,1954,226,0.8963302752293578,0.10366972477064221,0.9437052200614124,Tomato,Tomato,internal_test,True
0.7,2180,1894,286,0.8688073394495412,0.13119266055045872,0.954065469904963,Tomato,Tomato,internal_test,True
0.75,2180,1834,346,0.8412844036697248,0.15871559633027524,0.9623773173391494,Tomato,Tomato,internal_test,True
0.8,2180,1774,406,0.8137614678899082,0.18623853211009175,0.9689966178128523,Tomato,Tomato,internal_test,True
0.85,2180,1695,485,0.7775229357798165,0.22247706422018348,0.975811209439528,Tomato,Tomato,internal_test,True
0.9,2180,1588,592,0.728440366972477,0.27155963302752295,0.982367758186398,Tomato,Tomato,internal_test,True
0.95,2180,1400,780,0.6422018348623854,0.3577981651376147,0.99,Tomato,Tomato,internal_test,True
0.5,300,283,17,0.9433333333333334,0.056666666666666664,0.8975265017667845,Tomato,Tomato,track_a_internal,False
0.55,300,275,25,0.9166666666666666,0.08333333333333333,0.9018181818181819,Tomato,Tomato,track_a_internal,False
0.6,300,267,33,0.89,0.11,0.9101123595505618,Tomato,Tomato,track_a_internal,False
0.65,300,257,43,0.8566666666666667,0.14333333333333334,0.9299610894941635,Tomato,Tomato,track_a_internal,False
0.7,300,244,56,0.8133333333333334,0.18666666666666668,0.9385245901639344,Tomato,Tomato,track_a_internal,False
0.75,300,231,69,0.77,0.23,0.948051948051948,Tomato,Tomato,track_a_internal,False
0.8,300,221,79,0.7366666666666667,0.2633333333333333,0.9592760180995475,Tomato,Tomato,track_a_internal,False
0.85,300,210,90,0.7,0.3,0.9666666666666667,Tomato,Tomato,track_a_internal,False
0.9,300,193,107,0.6433333333333333,0.3566666666666667,0.9740932642487047,Tomato,Tomato,track_a_internal,False
0.95,300,162,138,0.54,0.46,0.9876543209876543,Tomato,Tomato,track_a_internal,False
0.5,300,284,16,0.9466666666666667,0.05333333333333334,0.8943661971830986,Tomato,Tomato,track_a_internal,True
0.55,300,276,24,0.92,0.08,0.9021739130434783,Tomato,Tomato,track_a_internal,True
0.6,300,269,31,0.8966666666666666,0.10333333333333333,0.9070631970260223,Tomato,Tomato,track_a_internal,True
0.65,300,262,38,0.8733333333333333,0.12666666666666668,0.9198473282442748,Tomato,Tomato,track_a_internal,True
0.7,300,248,52,0.8266666666666667,0.17333333333333334,0.9354838709677419,Tomato,Tomato,track_a_internal,True
0.75,300,236,64,0.7866666666666666,0.21333333333333335,0.9449152542372882,Tomato,Tomato,track_a_internal,True
0.8,300,226,74,0.7533333333333333,0.24666666666666667,0.9513274336283186,Tomato,Tomato,track_a_internal,True
0.85,300,217,83,0.7233333333333334,0.27666666666666667,0.9631336405529954,Tomato,Tomato,track_a_internal,True
0.9,300,201,99,0.67,0.33,0.9751243781094527,Tomato,Tomato,track_a_internal,True
0.95,300,176,124,0.5866666666666667,0.41333333333333333,0.9829545454545454,Tomato,Tomato,track_a_internal,True
0.5,272,260,12,0.9558823529411765,0.04411764705882353,0.1576923076923077,Tomato,Tomato,track_b_external,False
0.55,272,246,26,0.9044117647058824,0.09558823529411764,0.16260162601626016,Tomato,Tomato,track_b_external,False
0.6,272,237,35,0.8713235294117647,0.12867647058823528,0.16033755274261605,Tomato,Tomato,track_b_external,False
0.65,272,222,50,0.8161764705882353,0.18382352941176472,0.15765765765765766,Tomato,Tomato,track_b_external,False
0.7,272,208,64,0.7647058823529411,0.23529411764705882,0.15865384615384615,Tomato,Tomato,track_b_external,False
0.75,272,189,83,0.6948529411764706,0.30514705882352944,0.1693121693121693,Tomato,Tomato,track_b_external,False
0.8,272,171,101,0.6286764705882353,0.3713235294117647,0.18128654970760233,Tomato,Tomato,track_b_external,False
0.85,272,149,123,0.5477941176470589,0.4522058823529412,0.18120805369127516,Tomato,Tomato,track_b_external,False
0.9,272,130,142,0.47794117647058826,0.5220588235294118,0.18461538461538463,Tomato,Tomato,track_b_external,False
0.95,272,97,175,0.35661764705882354,0.6433823529411765,0.16494845360824742,Tomato,Tomato,track_b_external,False
0.5,272,265,7,0.9742647058823529,0.025735294117647058,0.15471698113207547,Tomato,Tomato,track_b_external,True
0.55,272,249,23,0.9154411764705882,0.08455882352941177,0.1606425702811245,Tomato,Tomato,track_b_external,True
0.6,272,239,33,0.8786764705882353,0.1213235294117647,0.1589958158995816,Tomato,Tomato,track_b_external,True
0.65,272,228,44,0.8382352941176471,0.16176470588235295,0.15789473684210525,Tomato,Tomato,track_b_external,True
0.7,272,211,61,0.7757352941176471,0.22426470588235295,0.15639810426540285,Tomato,Tomato,track_b_external,True
0.75,272,194,78,0.7132352941176471,0.2867647058823529,0.16494845360824742,Tomato,Tomato,track_b_external,True
0.8,272,177,95,0.6507352941176471,0.3492647058823529,0.1751412429378531,Tomato,Tomato,track_b_external,True
0.85,272,158,114,0.5808823529411765,0.41911764705882354,0.18354430379746836,Tomato,Tomato,track_b_external,True
0.9,272,140,132,0.5147058823529411,0.4852941176470588,0.17857142857142858,Tomato,Tomato,track_b_external,True
0.95,272,106,166,0.3897058823529412,0.6102941176470589,0.1792452830188679,Tomato,Tomato,track_b_external,True
0.5,188,181,7,0.9627659574468085,0.03723404255319149,0.24861878453038674,Tomato,Tomato,track_c_realworld,False
0.55,188,171,17,0.9095744680851063,0.09042553191489362,0.25146198830409355,Tomato,Tomato,track_c_realworld,False
0.6,188,163,25,0.8670212765957447,0.13297872340425532,0.25153374233128833,Tomato,Tomato,track_c_realworld,False
0.65,188,155,33,0.824468085106383,0.17553191489361702,0.25806451612903225,Tomato,Tomato,track_c_realworld,False
0.7,188,144,44,0.7659574468085106,0.23404255319148937,0.2638888888888889,Tomato,Tomato,track_c_realworld,False
0.75,188,131,57,0.6968085106382979,0.30319148936170215,0.2748091603053435,Tomato,Tomato,track_c_realworld,False
0.8,188,123,65,0.6542553191489362,0.34574468085106386,0.2682926829268293,Tomato,Tomato,track_c_realworld,False
0.85,188,114,74,0.6063829787234043,0.39361702127659576,0.2807017543859649,Tomato,Tomato,track_c_realworld,False
0.9,188,100,88,0.5319148936170213,0.46808510638297873,0.27,Tomato,Tomato,track_c_realworld,False
0.95,188,75,113,0.39893617021276595,0.601063829787234,0.25333333333333335,Tomato,Tomato,track_c_realworld,False
0.5,188,183,5,0.973404255319149,0.026595744680851064,0.2459016393442623,Tomato,Tomato,track_c_realworld,True
0.55,188,173,15,0.9202127659574468,0.0797872340425532,0.26011560693641617,Tomato,Tomato,track_c_realworld,True
0.6,188,164,24,0.8723404255319149,0.1276595744680851,0.25,Tomato,Tomato,track_c_realworld,True
0.65,188,158,30,0.8404255319148937,0.1595744680851064,0.25949367088607594,Tomato,Tomato,track_c_realworld,True
0.7,188,147,41,0.7819148936170213,0.21808510638297873,0.2585034013605442,Tomato,Tomato,track_c_realworld,True
0.75,188,137,51,0.7287234042553191,0.2712765957446808,0.2773722627737226,Tomato,Tomato,track_c_realworld,True
0.8,188,125,63,0.6648936170212766,0.3351063829787234,0.264,Tomato,Tomato,track_c_realworld,True
0.85,188,117,71,0.6223404255319149,0.3776595744680851,0.28205128205128205,Tomato,Tomato,track_c_realworld,True
0.9,188,105,83,0.5585106382978723,0.44148936170212766,0.26666666666666666,Tomato,Tomato,track_c_realworld,True
0.95,188,83,105,0.44148936170212766,0.5585106382978723,0.24096385542168675,Tomato,Tomato,track_c_realworld,True
0.5,75,74,1,0.9866666666666667,0.013333333333333334,,Tomato,Tomato,track_d_cross_crop,False
0.55,75,71,4,0.9466666666666667,0.05333333333333334,,Tomato,Tomato,track_d_cross_crop,False
0.6,75,67,8,0.8933333333333333,0.10666666666666667,,Tomato,Tomato,track_d_cross_crop,False
0.65,75,66,9,0.88,0.12,,Tomato,Tomato,track_d_cross_crop,False
0.7,75,63,12,0.84,0.16,,Tomato,Tomato,track_d_cross_crop,False
0.75,75,57,18,0.76,0.24,,Tomato,Tomato,track_d_cross_crop,False
0.8,75,55,20,0.7333333333333333,0.26666666666666666,,Tomato,Tomato,track_d_cross_crop,False
0.85,75,53,22,0.7066666666666667,0.29333333333333333,,Tomato,Tomato,track_d_cross_crop,False
0.9,75,47,28,0.6266666666666667,0.37333333333333335,,Tomato,Tomato,track_d_cross_crop,False
0.95,75,35,40,0.4666666666666667,0.5333333333333333,,Tomato,Tomato,track_d_cross_crop,False
0.5,75,75,0,1.0,0.0,,Tomato,Tomato,track_d_cross_crop,True
0.55,75,72,3,0.96,0.04,,Tomato,Tomato,track_d_cross_crop,True
0.6,75,67,8,0.8933333333333333,0.10666666666666667,,Tomato,Tomato,track_d_cross_crop,True
0.65,75,66,9,0.88,0.12,,Tomato,Tomato,track_d_cross_crop,True
0.7,75,64,11,0.8533333333333334,0.14666666666666667,,Tomato,Tomato,track_d_cross_crop,True
0.75,75,60,15,0.8,0.2,,Tomato,Tomato,track_d_cross_crop,True
0.8,75,56,19,0.7466666666666667,0.25333333333333335,,Tomato,Tomato,track_d_cross_crop,True
0.85,75,54,21,0.72,0.28,,Tomato,Tomato,track_d_cross_crop,True
0.9,75,50,25,0.6666666666666666,0.3333333333333333,,Tomato,Tomato,track_d_cross_crop,True
0.95,75,37,38,0.49333333333333335,0.5066666666666667,,Tomato,Tomato,track_d_cross_crop,True
0.5,20,20,0,1.0,0.0,,Tomato,Tomato,track_d_unrelated,False
0.55,20,17,3,0.85,0.15,,Tomato,Tomato,track_d_unrelated,False
0.6,20,15,5,0.75,0.25,,Tomato,Tomato,track_d_unrelated,False
0.65,20,14,6,0.7,0.3,,Tomato,Tomato,track_d_unrelated,False
0.7,20,12,8,0.6,0.4,,Tomato,Tomato,track_d_unrelated,False
0.75,20,12,8,0.6,0.4,,Tomato,Tomato,track_d_unrelated,False
0.8,20,12,8,0.6,0.4,,Tomato,Tomato,track_d_unrelated,False
0.85,20,11,9,0.55,0.45,,Tomato,Tomato,track_d_unrelated,False
0.9,20,11,9,0.55,0.45,,Tomato,Tomato,track_d_unrelated,False
0.95,20,10,10,0.5,0.5,,Tomato,Tomato,track_d_unrelated,False
0.5,20,20,0,1.0,0.0,,Tomato,Tomato,track_d_unrelated,True
0.55,20,17,3,0.85,0.15,,Tomato,Tomato,track_d_unrelated,True
0.6,20,15,5,0.75,0.25,,Tomato,Tomato,track_d_unrelated,True
0.65,20,15,5,0.75,0.25,,Tomato,Tomato,track_d_unrelated,True
0.7,20,13,7,0.65,0.35,,Tomato,Tomato,track_d_unrelated,True
0.75,20,12,8,0.6,0.4,,Tomato,Tomato,track_d_unrelated,True
0.8,20,12,8,0.6,0.4,,Tomato,Tomato,track_d_unrelated,True
0.85,20,11,9,0.55,0.45,,Tomato,Tomato,track_d_unrelated,True
0.9,20,11,9,0.55,0.45,,Tomato,Tomato,track_d_unrelated,True
0.95,20,11,9,0.55,0.45,,Tomato,Tomato,track_d_unrelated,True
0.5,931,918,13,0.9860365198711063,0.013963480128893663,0.8965141612200436,Grape,Grape,internal_test,False
0.55,931,897,34,0.9634801288936627,0.036519871106337275,0.9085841694537347,Grape,Grape,internal_test,False
0.6,931,880,51,0.9452201933404941,0.05477980665950591,0.9125,Grape,Grape,internal_test,False
0.65,931,848,83,0.9108485499462943,0.08915145005370569,0.9257075471698113,Grape,Grape,internal_test,False
0.7,931,837,94,0.8990332975295381,0.10096670247046187,0.9342891278375149,Grape,Grape,internal_test,False
0.75,931,815,116,0.8754027926960258,0.12459720730397422,0.9460122699386503,Grape,Grape,internal_test,False
0.8,931,781,150,0.8388829215896885,0.1611170784103115,0.9564660691421255,Grape,Grape,internal_test,False
0.85,931,742,189,0.7969924812030075,0.20300751879699247,0.9649595687331537,Grape,Grape,internal_test,False
0.9,931,702,229,0.7540279269602578,0.24597207303974222,0.9743589743589743,Grape,Grape,internal_test,False
0.95,931,639,292,0.686358754027927,0.31364124597207305,0.9827856025039123,Grape,Grape,internal_test,False
0.5,931,912,19,0.9795918367346939,0.02040816326530612,0.9013157894736842,Grape,Grape,internal_test,True
0.55,931,892,39,0.958109559613319,0.04189044038668099,0.9103139013452914,Grape,Grape,internal_test,True
0.6,931,864,67,0.9280343716433942,0.0719656283566058,0.9189814814814815,Grape,Grape,internal_test,True
0.65,931,842,89,0.9044038668098818,0.09559613319011816,0.9311163895486936,Grape,Grape,internal_test,True
0.7,931,824,107,0.8850698174006445,0.11493018259935553,0.9429611650485437,Grape,Grape,internal_test,True
0.75,931,790,141,0.8485499462943072,0.1514500537056928,0.9556962025316456,Grape,Grape,internal_test,True
0.8,931,753,178,0.8088077336197637,0.19119226638023631,0.9628154050464808,Grape,Grape,internal_test,True
0.85,931,715,216,0.7679914070891515,0.23200859291084855,0.9706293706293706,Grape,Grape,internal_test,True
0.9,931,666,265,0.715359828141783,0.284640171858217,0.978978978978979,Grape,Grape,internal_test,True
0.95,931,604,327,0.6487647690655209,0.35123523093447906,0.9884105960264901,Grape,Grape,internal_test,True
0.5,225,221,4,0.9822222222222222,0.017777777777777778,0.8914027149321267,Grape,Grape,track_a_internal,False
0.55,225,213,12,0.9466666666666667,0.05333333333333334,0.9107981220657277,Grape,Grape,track_a_internal,False
0.6,225,207,18,0.92,0.08,0.9130434782608695,Grape,Grape,track_a_internal,False
0.65,225,199,26,0.8844444444444445,0.11555555555555555,0.914572864321608,Grape,Grape,track_a_internal,False
0.7,225,195,30,0.8666666666666667,0.13333333333333333,0.9282051282051282,Grape,Grape,track_a_internal,False
0.75,225,188,37,0.8355555555555556,0.16444444444444445,0.9414893617021277,Grape,Grape,track_a_internal,False
0.8,225,176,49,0.7822222222222223,0.21777777777777776,0.9602272727272727,Grape,Grape,track_a_internal,False
0.85,225,168,57,0.7466666666666667,0.25333333333333335,0.9642857142857143,Grape,Grape,track_a_internal,False
0.9,225,158,67,0.7022222222222222,0.29777777777777775,0.9746835443037974,Grape,Grape,track_a_internal,False
0.95,225,140,85,0.6222222222222222,0.37777777777777777,0.9857142857142858,Grape,Grape,track_a_internal,False
0.5,225,220,5,0.9777777777777777,0.022222222222222223,0.8954545454545455,Grape,Grape,track_a_internal,True
0.55,225,212,13,0.9422222222222222,0.057777777777777775,0.910377358490566,Grape,Grape,track_a_internal,True
0.6,225,203,22,0.9022222222222223,0.09777777777777778,0.916256157635468,Grape,Grape,track_a_internal,True
0.65,225,197,28,0.8755555555555555,0.12444444444444444,0.9238578680203046,Grape,Grape,track_a_internal,True
0.7,225,190,35,0.8444444444444444,0.15555555555555556,0.9368421052631579,Grape,Grape,track_a_internal,True
0.75,225,177,48,0.7866666666666666,0.21333333333333335,0.96045197740113,Grape,Grape,track_a_internal,True
0.8,225,169,56,0.7511111111111111,0.24888888888888888,0.9644970414201184,Grape,Grape,track_a_internal,True
0.85,225,163,62,0.7244444444444444,0.27555555555555555,0.9631901840490797,Grape,Grape,track_a_internal,True
0.9,225,149,76,0.6622222222222223,0.3377777777777778,0.9731543624161074,Grape,Grape,track_a_internal,True
0.95,225,127,98,0.5644444444444444,0.43555555555555553,0.984251968503937,Grape,Grape,track_a_internal,True
0.5,180,160,20,0.8888888888888888,0.1111111111111111,0.13125,Grape,Grape,track_b_external,False
0.55,180,152,28,0.8444444444444444,0.15555555555555556,0.13157894736842105,Grape,Grape,track_b_external,False
0.6,180,143,37,0.7944444444444444,0.20555555555555555,0.13986013986013987,Grape,Grape,track_b_external,False
0.65,180,133,47,0.7388888888888889,0.2611111111111111,0.13533834586466165,Grape,Grape,track_b_external,False
0.7,180,121,59,0.6722222222222223,0.3277777777777778,0.14049586776859505,Grape,Grape,track_b_external,False
0.75,180,111,69,0.6166666666666667,0.38333333333333336,0.15315315315315314,Grape,Grape,track_b_external,False
0.8,180,103,77,0.5722222222222222,0.42777777777777776,0.1553398058252427,Grape,Grape,track_b_external,False
0.85,180,86,94,0.4777777777777778,0.5222222222222223,0.1511627906976744,Grape,Grape,track_b_external,False
0.9,180,68,112,0.37777777777777777,0.6222222222222222,0.19117647058823528,Grape,Grape,track_b_external,False
0.95,180,48,132,0.26666666666666666,0.7333333333333333,0.20833333333333334,Grape,Grape,track_b_external,False
0.5,180,157,23,0.8722222222222222,0.12777777777777777,0.1337579617834395,Grape,Grape,track_b_external,True
0.55,180,146,34,0.8111111111111111,0.18888888888888888,0.136986301369863,Grape,Grape,track_b_external,True
0.6,180,133,47,0.7388888888888889,0.2611111111111111,0.14285714285714285,Grape,Grape,track_b_external,True
0.65,180,123,57,0.6833333333333333,0.31666666666666665,0.13821138211382114,Grape,Grape,track_b_external,True
0.7,180,113,67,0.6277777777777778,0.37222222222222223,0.1504424778761062,Grape,Grape,track_b_external,True
0.75,180,105,75,0.5833333333333334,0.4166666666666667,0.1523809523809524,Grape,Grape,track_b_external,True
0.8,180,86,94,0.4777777777777778,0.5222222222222223,0.1511627906976744,Grape,Grape,track_b_external,True
0.85,180,71,109,0.39444444444444443,0.6055555555555555,0.18309859154929578,Grape,Grape,track_b_external,True
0.9,180,59,121,0.3277777777777778,0.6722222222222223,0.2033898305084746,Grape,Grape,track_b_external,True
0.95,180,28,152,0.15555555555555556,0.8444444444444444,0.17857142857142858,Grape,Grape,track_b_external,True
0.5,100,90,10,0.9,0.1,0.07777777777777778,Grape,Grape,track_c_realworld,False
0.55,100,81,19,0.81,0.19,0.06172839506172839,Grape,Grape,track_c_realworld,False
0.6,100,73,27,0.73,0.27,0.0547945205479452,Grape,Grape,track_c_realworld,False
0.65,100,70,30,0.7,0.3,0.04285714285714286,Grape,Grape,track_c_realworld,False
0.7,100,64,36,0.64,0.36,0.03125,Grape,Grape,track_c_realworld,False
0.75,100,55,45,0.55,0.45,0.03636363636363636,Grape,Grape,track_c_realworld,False
0.8,100,47,53,0.47,0.53,0.0425531914893617,Grape,Grape,track_c_realworld,False
0.85,100,42,58,0.42,0.58,0.047619047619047616,Grape,Grape,track_c_realworld,False
0.9,100,31,69,0.31,0.69,0.06451612903225806,Grape,Grape,track_c_realworld,False
0.95,100,21,79,0.21,0.79,0.09523809523809523,Grape,Grape,track_c_realworld,False
0.5,100,84,16,0.84,0.16,0.05952380952380952,Grape,Grape,track_c_realworld,True
0.55,100,74,26,0.74,0.26,0.05405405405405406,Grape,Grape,track_c_realworld,True
0.6,100,71,29,0.71,0.29,0.04225352112676056,Grape,Grape,track_c_realworld,True
0.65,100,66,34,0.66,0.34,0.030303030303030304,Grape,Grape,track_c_realworld,True
0.7,100,54,46,0.54,0.46,0.037037037037037035,Grape,Grape,track_c_realworld,True
0.75,100,48,52,0.48,0.52,0.041666666666666664,Grape,Grape,track_c_realworld,True
0.8,100,42,58,0.42,0.58,0.047619047619047616,Grape,Grape,track_c_realworld,True
0.85,100,33,67,0.33,0.67,0.06060606060606061,Grape,Grape,track_c_realworld,True
0.9,100,24,76,0.24,0.76,0.08333333333333333,Grape,Grape,track_c_realworld,True
0.95,100,15,85,0.15,0.85,0.13333333333333333,Grape,Grape,track_c_realworld,True
0.5,75,67,8,0.8933333333333333,0.10666666666666667,,Grape,Grape,track_d_cross_crop,False
0.55,75,58,17,0.7733333333333333,0.22666666666666666,,Grape,Grape,track_d_cross_crop,False
0.6,75,52,23,0.6933333333333334,0.30666666666666664,,Grape,Grape,track_d_cross_crop,False
0.65,75,49,26,0.6533333333333333,0.3466666666666667,,Grape,Grape,track_d_cross_crop,False
0.7,75,43,32,0.5733333333333334,0.4266666666666667,,Grape,Grape,track_d_cross_crop,False
0.75,75,33,42,0.44,0.56,,Grape,Grape,track_d_cross_crop,False
0.8,75,27,48,0.36,0.64,,Grape,Grape,track_d_cross_crop,False
0.85,75,26,49,0.3466666666666667,0.6533333333333333,,Grape,Grape,track_d_cross_crop,False
0.9,75,17,58,0.22666666666666666,0.7733333333333333,,Grape,Grape,track_d_cross_crop,False
0.95,75,7,68,0.09333333333333334,0.9066666666666666,,Grape,Grape,track_d_cross_crop,False
0.5,75,64,11,0.8533333333333334,0.14666666666666667,,Grape,Grape,track_d_cross_crop,True
0.55,75,54,21,0.72,0.28,,Grape,Grape,track_d_cross_crop,True
0.6,75,49,26,0.6533333333333333,0.3466666666666667,,Grape,Grape,track_d_cross_crop,True
0.65,75,43,32,0.5733333333333334,0.4266666666666667,,Grape,Grape,track_d_cross_crop,True
0.7,75,33,42,0.44,0.56,,Grape,Grape,track_d_cross_crop,True
0.75,75,27,48,0.36,0.64,,Grape,Grape,track_d_cross_crop,True
0.8,75,26,49,0.3466666666666667,0.6533333333333333,,Grape,Grape,track_d_cross_crop,True
0.85,75,20,55,0.26666666666666666,0.7333333333333333,,Grape,Grape,track_d_cross_crop,True
0.9,75,13,62,0.17333333333333334,0.8266666666666667,,Grape,Grape,track_d_cross_crop,True
0.95,75,5,70,0.06666666666666667,0.9333333333333333,,Grape,Grape,track_d_cross_crop,True
0.5,20,20,0,1.0,0.0,,Grape,Grape,track_d_unrelated,False
0.55,20,17,3,0.85,0.15,,Grape,Grape,track_d_unrelated,False
0.6,20,16,4,0.8,0.2,,Grape,Grape,track_d_unrelated,False
0.65,20,16,4,0.8,0.2,,Grape,Grape,track_d_unrelated,False
0.7,20,16,4,0.8,0.2,,Grape,Grape,track_d_unrelated,False
0.75,20,15,5,0.75,0.25,,Grape,Grape,track_d_unrelated,False
0.8,20,13,7,0.65,0.35,,Grape,Grape,track_d_unrelated,False
0.85,20,12,8,0.6,0.4,,Grape,Grape,track_d_unrelated,False
0.9,20,9,11,0.45,0.55,,Grape,Grape,track_d_unrelated,False
0.95,20,9,11,0.45,0.55,,Grape,Grape,track_d_unrelated,False
0.5,20,19,1,0.95,0.05,,Grape,Grape,track_d_unrelated,True
0.55,20,16,4,0.8,0.2,,Grape,Grape,track_d_unrelated,True
0.6,20,16,4,0.8,0.2,,Grape,Grape,track_d_unrelated,True
0.65,20,16,4,0.8,0.2,,Grape,Grape,track_d_unrelated,True
0.7,20,15,5,0.75,0.25,,Grape,Grape,track_d_unrelated,True
0.75,20,13,7,0.65,0.35,,Grape,Grape,track_d_unrelated,True
0.8,20,13,7,0.65,0.35,,Grape,Grape,track_d_unrelated,True
0.85,20,10,10,0.5,0.5,,Grape,Grape,track_d_unrelated,True
0.9,20,9,11,0.45,0.55,,Grape,Grape,track_d_unrelated,True
0.95,20,7,13,0.35,0.65,,Grape,Grape,track_d_unrelated,True
0.5,290,240,50,0.8275862068965517,0.1724137931034483,0.675,Chilli,Chilli,internal_test,False
0.55,290,210,80,0.7241379310344828,0.27586206896551724,0.7,Chilli,Chilli,internal_test,False
0.6,290,176,114,0.6068965517241379,0.3931034482758621,0.7784090909090909,Chilli,Chilli,internal_test,False
0.65,290,149,141,0.5137931034482759,0.4862068965517241,0.8120805369127517,Chilli,Chilli,internal_test,False
0.7,290,128,162,0.4413793103448276,0.5586206896551724,0.8671875,Chilli,Chilli,internal_test,False
0.75,290,111,179,0.38275862068965516,0.6172413793103448,0.8918918918918919,Chilli,Chilli,internal_test,False
0.8,290,96,194,0.3310344827586207,0.6689655172413793,0.9166666666666666,Chilli,Chilli,internal_test,False
0.85,290,76,214,0.2620689655172414,0.7379310344827587,0.9210526315789473,Chilli,Chilli,internal_test,False
0.9,290,59,231,0.20344827586206896,0.7965517241379311,0.9152542372881356,Chilli,Chilli,internal_test,False
0.95,290,31,259,0.10689655172413794,0.8931034482758621,0.9354838709677419,Chilli,Chilli,internal_test,False
0.5,290,205,85,0.7068965517241379,0.29310344827586204,0.7121951219512195,Chilli,Chilli,internal_test,True
0.55,290,168,122,0.5793103448275863,0.4206896551724138,0.7797619047619048,Chilli,Chilli,internal_test,True
0.6,290,138,152,0.47586206896551725,0.5241379310344828,0.8478260869565217,Chilli,Chilli,internal_test,True
0.65,290,118,172,0.4068965517241379,0.593103448275862,0.8728813559322034,Chilli,Chilli,internal_test,True
0.7,290,102,188,0.35172413793103446,0.6482758620689655,0.9019607843137255,Chilli,Chilli,internal_test,True
0.75,290,79,211,0.27241379310344827,0.7275862068965517,0.9240506329113924,Chilli,Chilli,internal_test,True
0.8,290,65,225,0.22413793103448276,0.7758620689655172,0.9230769230769231,Chilli,Chilli,internal_test,True
0.85,290,51,239,0.17586206896551723,0.8241379310344827,0.9019607843137255,Chilli,Chilli,internal_test,True
0.9,290,29,261,0.1,0.9,0.9310344827586207,Chilli,Chilli,internal_test,True
0.95,290,11,279,0.03793103448275862,0.9620689655172414,1.0,Chilli,Chilli,internal_test,True
0.5,144,113,31,0.7847222222222222,0.2152777777777778,0.5663716814159292,Chilli,Chilli,track_a_internal,False
0.55,144,99,45,0.6875,0.3125,0.5959595959595959,Chilli,Chilli,track_a_internal,False
0.6,144,81,63,0.5625,0.4375,0.654320987654321,Chilli,Chilli,track_a_internal,False
0.65,144,69,75,0.4791666666666667,0.5208333333333334,0.6956521739130435,Chilli,Chilli,track_a_internal,False
0.7,144,53,91,0.3680555555555556,0.6319444444444444,0.7735849056603774,Chilli,Chilli,track_a_internal,False
0.75,144,46,98,0.3194444444444444,0.6805555555555556,0.8043478260869565,Chilli,Chilli,track_a_internal,False
0.8,144,38,106,0.2638888888888889,0.7361111111111112,0.8421052631578947,Chilli,Chilli,track_a_internal,False
0.85,144,30,114,0.20833333333333334,0.7916666666666666,0.8666666666666667,Chilli,Chilli,track_a_internal,False
0.9,144,24,120,0.16666666666666666,0.8333333333333334,0.8333333333333334,Chilli,Chilli,track_a_internal,False
0.95,144,14,130,0.09722222222222222,0.9027777777777778,0.8571428571428571,Chilli,Chilli,track_a_internal,False
0.5,144,94,50,0.6527777777777778,0.3472222222222222,0.6063829787234043,Chilli,Chilli,track_a_internal,True
0.55,144,77,67,0.5347222222222222,0.4652777777777778,0.6753246753246753,Chilli,Chilli,track_a_internal,True
0.6,144,61,83,0.4236111111111111,0.5763888888888888,0.7540983606557377,Chilli,Chilli,track_a_internal,True
0.65,144,51,93,0.3541666666666667,0.6458333333333334,0.7647058823529411,Chilli,Chilli,track_a_internal,True
0.7,144,42,102,0.2916666666666667,0.7083333333333334,0.8095238095238095,Chilli,Chilli,track_a_internal,True
0.75,144,32,112,0.2222222222222222,0.7777777777777778,0.875,Chilli,Chilli,track_a_internal,True
0.8,144,26,118,0.18055555555555555,0.8194444444444444,0.8461538461538461,Chilli,Chilli,track_a_internal,True
0.85,144,23,121,0.1597222222222222,0.8402777777777778,0.8260869565217391,Chilli,Chilli,track_a_internal,True
